球団,選手名,URL,区分種別,区分名,打率,試合,打席,打数,得点,安打,2B,3B,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
横浜DeNA,東克樹,https://nf3.sakura.ne.jp/./Central/DB/f/11_stat.htm,球場,バンテリンドーム,0.2,2,5,5,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.2,0.2,0.4
横浜DeNA,東克樹,https://nf3.sakura.ne.jp/./Central/DB/f/11_stat.htm,球場,マツダスタジアム,0.0,2,5,4,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0.0,0.0,0.0
横浜DeNA,東克樹,https://nf3.sakura.ne.jp/./Central/DB/f/11_stat.htm,球場,神宮,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0
横浜DeNA,東克樹,https://nf3.sakura.ne.jp/./Central/DB/f/11_stat.htm,球場,Ce その他,0.0,1,2,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0
横浜DeNA,東克樹,https://nf3.sakura.ne.jp/./Central/DB/f/11_stat.htm,球場,みずほPayPay,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0
横浜DeNA,東克樹,https://nf3.sakura.ne.jp/./Central/DB/f/11_stat.htm,球場,エスコンF,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0
横浜DeNA,東克樹,https://nf3.sakura.ne.jp/./Central/DB/f/11_stat.htm,球場,京セラD大阪,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0
横浜DeNA,東克樹,https://nf3.sakura.ne.jp/./Central/DB/f/11_stat.htm,球場,楽天モバイル,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0
横浜DeNA,東克樹,https://nf3.sakura.ne.jp/./Central/DB/f/11_stat.htm,球場,ベルーナドーム,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0
横浜DeNA,東克樹,https://nf3.sakura.ne.jp/./Central/DB/f/11_stat.htm,球場,ZOZOマリン,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0
横浜DeNA,東克樹,https://nf3.sakura.ne.jp/./Central/DB/f/11_stat.htm,球場,Pa その他,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0
横浜DeNA,竹田祐,https://nf3.sakura.ne.jp/./Central/DB/f/12_stat.htm,対戦相手,阪神,0.0,2,3,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0,0.0,0.0
横浜DeNA,竹田祐,https://nf3.sakura.ne.jp/./Central/DB/f/12_stat.htm,対戦相手,巨人,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0
横浜DeNA,竹田祐,https://nf3.sakura.ne.jp/./Central/DB/f/12_stat.htm,対戦相手,中日,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0
横浜DeNA,竹田祐,https://nf3.sakura.ne.jp/./Central/DB/f/12_stat.htm,対戦相手,広島,0.25,2,4,4,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0.25,0.25,0.5
横浜DeNA,竹田祐,https://nf3.sakura.ne.jp/./Central/DB/f/12_stat.htm,対戦相手,ヤクルト,0.0,1,3,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0
横浜DeNA,竹田祐,https://nf3.sakura.ne.jp/./Central/DB/f/12_stat.htm,対戦相手,ソフトバンク,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0
横浜DeNA,竹田祐,https://nf3.sakura.ne.jp/./Central/DB/f/12_stat.htm,対戦相手,日本ハム,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0
横浜DeNA,竹田祐,https://nf3.sakura.ne.jp/./Central/DB/f/12_stat.htm,対戦相手,オリックス,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0
横浜DeNA,竹田祐,https://nf3.sakura.ne.jp/./Central/DB/f/12_stat.htm,対戦相手,楽天,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0
横浜DeNA,竹田祐,https://nf3.sakura.ne.jp/./Central/DB/f/12_stat.htm,対戦相手,西武,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0
横浜DeNA,竹田祐,https://nf3.sakura.ne.jp/./Central/DB/f/12_stat.htm,対戦相手,ロッテ,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0
横浜DeNA,竹田祐,https://nf3.sakura.ne.jp/./Central/DB/f/12_stat.htm,球場,横浜,0.2,2,5,5,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0.2,0.2,0.4
横浜DeNA,竹田祐,https://nf3.sakura.ne.jp/./Central/DB/f/12_stat.htm,球場,甲子園,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0
横浜DeNA,竹田祐,https://nf3.sakura.ne.jp/./Central/DB/f/12_stat.htm,球場,東京ドーム,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0
横浜DeNA,竹田祐,https://nf3.sakura.ne.jp/./Central/DB/f/12_stat.htm,球場,バンテリンドーム,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0
横浜DeNA,竹田祐,https://nf3.sakura.ne.jp/./Central/DB/f/12_stat.htm,球場,マツダスタジアム,0.0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0
横浜DeNA,竹田祐,https://nf3.sakura.ne.jp/./Central/DB/f/12_stat.htm,球場,神宮,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0
横浜DeNA,竹田祐,https://nf3.sakura.ne.jp/./Central/DB/f/12_stat.htm,球場,Ce その他,0.0,1,3,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0
横浜DeNA,竹田祐,https://nf3.sakura.ne.jp/./Central/DB/f/12_stat.htm,球場,みずほPayPay,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0
横浜DeNA,竹田祐,https://nf3.sakura.ne.jp/./Central/DB/f/12_stat.htm,球場,エスコンF,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0
横浜DeNA,竹田祐,https://nf3.sakura.ne.jp/./Central/DB/f/12_stat.htm,球場,京セラD大阪,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0
横浜DeNA,竹田祐,https://nf3.sakura.ne.jp/./Central/DB/f/12_stat.htm,球場,楽天モバイル,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0
横浜DeNA,竹田祐,https://nf3.sakura.ne.jp/./Central/DB/f/12_stat.htm,球場,ベルーナドーム,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0
横浜DeNA,竹田祐,https://nf3.sakura.ne.jp/./Central/DB/f/12_stat.htm,球場,ZOZOマリン,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0
横浜DeNA,竹田祐,https://nf3.sakura.ne.jp/./Central/DB/f/12_stat.htm,球場,Pa その他,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0
横浜DeNA,伊勢大夢,https://nf3.sakura.ne.jp/./Central/DB/f/13_stat.htm,対戦相手,阪神,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0
横浜DeNA,伊勢大夢,https://nf3.sakura.ne.jp/./Central/DB/f/13_stat.htm,対戦相手,巨人,,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0
横浜DeNA,伊勢大夢,https://nf3.sakura.ne.jp/./Central/DB/f/13_stat.htm,対戦相手,中日,,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0
横浜DeNA,伊勢大夢,https://nf3.sakura.ne.jp/./Central/DB/f/13_stat.htm,対戦相手,広島,,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0
横浜DeNA,伊勢大夢,https://nf3.sakura.ne.jp/./Central/DB/f/13_stat.htm,対戦相手,ヤクルト,,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0
横浜DeNA,伊勢大夢,https://nf3.sakura.ne.jp/./Central/DB/f/13_stat.htm,対戦相手,ソフトバンク,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0
横浜DeNA,伊勢大夢,https://nf3.sakura.ne.jp/./Central/DB/f/13_stat.htm,対戦相手,日本ハム,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0
横浜DeNA,伊勢大夢,https://nf3.sakura.ne.jp/./Central/DB/f/13_stat.htm,対戦相手,オリックス,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0
横浜DeNA,伊勢大夢,https://nf3.sakura.ne.jp/./Central/DB/f/13_stat.htm,対戦相手,楽天,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0
横浜DeNA,伊勢大夢,https://nf3.sakura.ne.jp/./Central/DB/f/13_stat.htm,対戦相手,西武,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0
横浜DeNA,伊勢大夢,https://nf3.sakura.ne.jp/./Central/DB/f/13_stat.htm,対戦相手,ロッテ,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0
横浜DeNA,伊勢大夢,https://nf3.sakura.ne.jp/./Central/DB/f/13_stat.htm,球場,横浜,,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0
横浜DeNA,伊勢大夢,https://nf3.sakura.ne.jp/./Central/DB/f/13_stat.htm,球場,甲子園,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0
横浜DeNA,伊勢大夢,https://nf3.sakura.ne.jp/./Central/DB/f/13_stat.htm,球場,東京ドーム,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0
横浜DeNA,伊勢大夢,https://nf3.sakura.ne.jp/./Central/DB/f/13_stat.htm,球場,バンテリンドーム,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0
横浜DeNA,伊勢大夢,https://nf3.sakura.ne.jp/./Central/DB/f/13_stat.htm,球場,マツダスタジアム,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0
横浜DeNA,伊勢大夢,https://nf3.sakura.ne.jp/./Central/DB/f/13_stat.htm,球場,神宮,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0
横浜DeNA,伊勢大夢,https://nf3.sakura.ne.jp/./Central/DB/f/13_stat.htm,球場,Ce その他,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0
横浜DeNA,伊勢大夢,https://nf3.sakura.ne.jp/./Central/DB/f/13_stat.htm,球場,みずほPayPay,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0
横浜DeNA,伊勢大夢,https://nf3.sakura.ne.jp/./Central/DB/f/13_stat.htm,球場,エスコンF,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0
横浜DeNA,伊勢大夢,https://nf3.sakura.ne.jp/./Central/DB/f/13_stat.htm,球場,京セラD大阪,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0
横浜DeNA,伊勢大夢,https://nf3.sakura.ne.jp/./Central/DB/f/13_stat.htm,球場,楽天モバイル,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0
横浜DeNA,伊勢大夢,https://nf3.sakura.ne.jp/./Central/DB/f/13_stat.htm,球場,ベルーナドーム,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0
横浜DeNA,伊勢大夢,https://nf3.sakura.ne.jp/./Central/DB/f/13_stat.htm,球場,ZOZOマリン,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0
横浜DeNA,伊勢大夢,https://nf3.sakura.ne.jp/./Central/DB/f/13_stat.htm,球場,Pa その他,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0
横浜DeNA,石田健大,https://nf3.sakura.ne.jp/./Central/DB/f/14_stat.htm,対戦相手,阪神,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0
横浜DeNA,石田健大,https://nf3.sakura.ne.jp/./Central/DB/f/14_stat.htm,対戦相手,巨人,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0
横浜DeNA,石田健大,https://nf3.sakura.ne.jp/./Central/DB/f/14_stat.htm,対戦相手,中日,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0
横浜DeNA,石田健大,https://nf3.sakura.ne.jp/./Central/DB/f/14_stat.htm,対戦相手,広島,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0
横浜DeNA,石田健大,https://nf3.sakura.ne.jp/./Central/DB/f/14_stat.htm,対戦相手,ヤクルト,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0
横浜DeNA,石田健大,https://nf3.sakura.ne.jp/./Central/DB/f/14_stat.htm,対戦相手,ソフトバンク,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0
横浜DeNA,石田健大,https://nf3.sakura.ne.jp/./Central/DB/f/14_stat.htm,対戦相手,日本ハム,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0
横浜DeNA,石田健大,https://nf3.sakura.ne.jp/./Central/DB/f/14_stat.htm,対戦相手,オリックス,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0
横浜DeNA,石田健大,https://nf3.sakura.ne.jp/./Central/DB/f/14_stat.htm,対戦相手,楽天,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0
横浜DeNA,石田健大,https://nf3.sakura.ne.jp/./Central/DB/f/14_stat.htm,対戦相手,西武,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0
横浜DeNA,石田健大,https://nf3.sakura.ne.jp/./Central/DB/f/14_stat.htm,対戦相手,ロッテ,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0
横浜DeNA,石田健大,https://nf3.sakura.ne.jp/./Central/DB/f/14_stat.htm,球場,横浜,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0
横浜DeNA,石田健大,https://nf3.sakura.ne.jp/./Central/DB/f/14_stat.htm,球場,甲子園,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0
横浜DeNA,石田健大,https://nf3.sakura.ne.jp/./Central/DB/f/14_stat.htm,球場,東京ドーム,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0
横浜DeNA,石田健大,https://nf3.sakura.ne.jp/./Central/DB/f/14_stat.htm,球場,バンテリンドーム,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0
横浜DeNA,石田健大,https://nf3.sakura.ne.jp/./Central/DB/f/14_stat.htm,球場,マツダスタジアム,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0
横浜DeNA,石田健大,https://nf3.sakura.ne.jp/./Central/DB/f/14_stat.htm,球場,神宮,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0
横浜DeNA,石田健大,https://nf3.sakura.ne.jp/./Central/DB/f/14_stat.htm,球場,Ce その他,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0
横浜DeNA,石田健大,https://nf3.sakura.ne.jp/./Central/DB/f/14_stat.htm,球場,みずほPayPay,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0
横浜DeNA,石田健大,https://nf3.sakura.ne.jp/./Central/DB/f/14_stat.htm,球場,エスコンF,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0
横浜DeNA,石田健大,https://nf3.sakura.ne.jp/./Central/DB/f/14_stat.htm,球場,京セラD大阪,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0
横浜DeNA,石田健大,https://nf3.sakura.ne.jp/./Central/DB/f/14_stat.htm,球場,楽天モバイル,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0
横浜DeNA,石田健大,https://nf3.sakura.ne.jp/./Central/DB/f/14_stat.htm,球場,ベルーナドーム,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0
横浜DeNA,石田健大,https://nf3.sakura.ne.jp/./Central/DB/f/14_stat.htm,球場,ZOZOマリン,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0
横浜DeNA,石田健大,https://nf3.sakura.ne.jp/./Central/DB/f/14_stat.htm,球場,Pa その他,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0
横浜DeNA,島田舜也,https://nf3.sakura.ne.jp/./Central/DB/f/15_stat.htm,対戦相手,阪神,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0
横浜DeNA,島田舜也,https://nf3.sakura.ne.jp/./Central/DB/f/15_stat.htm,対戦相手,巨人,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0
横浜DeNA,島田舜也,https://nf3.sakura.ne.jp/./Central/DB/f/15_stat.htm,対戦相手,中日,0.0,2,4,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0,0.0,0.0
横浜DeNA,島田舜也,https://nf3.sakura.ne.jp/./Central/DB/f/15_stat.htm,対戦相手,広島,,1,2,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,,1.0
横浜DeNA,島田舜也,https://nf3.sakura.ne.jp/./Central/DB/f/15_stat.htm,対戦相手,ヤクルト,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0
横浜DeNA,島田舜也,https://nf3.sakura.ne.jp/./Central/DB/f/15_stat.htm,対戦相手,ソフトバンク,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0
横浜DeNA,島田舜也,https://nf3.sakura.ne.jp/./Central/DB/f/15_stat.htm,対戦相手,日本ハム,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0
横浜DeNA,島田舜也,https://nf3.sakura.ne.jp/./Central/DB/f/15_stat.htm,対戦相手,オリックス,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0
横浜DeNA,島田舜也,https://nf3.sakura.ne.jp/./Central/DB/f/15_stat.htm,対戦相手,楽天,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0
横浜DeNA,島田舜也,https://nf3.sakura.ne.jp/./Central/DB/f/15_stat.htm,対戦相手,西武,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0
横浜DeNA,島田舜也,https://nf3.sakura.ne.jp/./Central/DB/f/15_stat.htm,対戦相手,ロッテ,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0
横浜DeNA,島田舜也,https://nf3.sakura.ne.jp/./Central/DB/f/15_stat.htm,球場,横浜,0.0,1,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0
横浜DeNA,島田舜也,https://nf3.sakura.ne.jp/./Central/DB/f/15_stat.htm,球場,甲子園,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0
横浜DeNA,島田舜也,https://nf3.sakura.ne.jp/./Central/DB/f/15_stat.htm,球場,東京ドーム,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0
横浜DeNA,島田舜也,https://nf3.sakura.ne.jp/./Central/DB/f/15_stat.htm,球場,バンテリンドーム,0.0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0
横浜DeNA,島田舜也,https://nf3.sakura.ne.jp/./Central/DB/f/15_stat.htm,球場,マツダスタジアム,,1,2,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,,1.0
横浜DeNA,島田舜也,https://nf3.sakura.ne.jp/./Central/DB/f/15_stat.htm,球場,神宮,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0
横浜DeNA,島田舜也,https://nf3.sakura.ne.jp/./Central/DB/f/15_stat.htm,球場,Ce その他,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0
横浜DeNA,島田舜也,https://nf3.sakura.ne.jp/./Central/DB/f/15_stat.htm,球場,みずほPayPay,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0
横浜DeNA,島田舜也,https://nf3.sakura.ne.jp/./Central/DB/f/15_stat.htm,球場,エスコンF,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0
横浜DeNA,島田舜也,https://nf3.sakura.ne.jp/./Central/DB/f/15_stat.htm,球場,京セラD大阪,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0
横浜DeNA,島田舜也,https://nf3.sakura.ne.jp/./Central/DB/f/15_stat.htm,球場,楽天モバイル,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0
横浜DeNA,島田舜也,https://nf3.sakura.ne.jp/./Central/DB/f/15_stat.htm,球場,ベルーナドーム,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0
横浜DeNA,島田舜也,https://nf3.sakura.ne.jp/./Central/DB/f/15_stat.htm,球場,ZOZOマリン,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0
横浜DeNA,島田舜也,https://nf3.sakura.ne.jp/./Central/DB/f/15_stat.htm,球場,Pa その他,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0
横浜DeNA,山﨑康晃,https://nf3.sakura.ne.jp/./Central/DB/f/19_stat.htm,対戦相手,阪神,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0
横浜DeNA,山﨑康晃,https://nf3.sakura.ne.jp/./Central/DB/f/19_stat.htm,対戦相手,巨人,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0
横浜DeNA,山﨑康晃,https://nf3.sakura.ne.jp/./Central/DB/f/19_stat.htm,対戦相手,中日,,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,0.0
横浜DeNA,山﨑康晃,https://nf3.sakura.ne.jp/./Central/DB/f/19_stat.htm,対戦相手,広島,,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0
横浜DeNA,山﨑康晃,https://nf3.sakura.ne.jp/./Central/DB/f/19_stat.htm,対戦相手,ヤクルト,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0
横浜DeNA,山﨑康晃,https://nf3.sakura.ne.jp/./Central/DB/f/19_stat.htm,対戦相手,ソフトバンク,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0
横浜DeNA,山﨑康晃,https://nf3.sakura.ne.jp/./Central/DB/f/19_stat.htm,対戦相手,日本ハム,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0
横浜DeNA,山﨑康晃,https://nf3.sakura.ne.jp/./Central/DB/f/19_stat.htm,対戦相手,オリックス,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0
横浜DeNA,山﨑康晃,https://nf3.sakura.ne.jp/./Central/DB/f/19_stat.htm,対戦相手,楽天,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0
横浜DeNA,山﨑康晃,https://nf3.sakura.ne.jp/./Central/DB/f/19_stat.htm,対戦相手,西武,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0
横浜DeNA,山﨑康晃,https://nf3.sakura.ne.jp/./Central/DB/f/19_stat.htm,対戦相手,ロッテ,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0
横浜DeNA,山﨑康晃,https://nf3.sakura.ne.jp/./Central/DB/f/19_stat.htm,球場,横浜,,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,0.0
横浜DeNA,山﨑康晃,https://nf3.sakura.ne.jp/./Central/DB/f/19_stat.htm,球場,甲子園,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0
横浜DeNA,山﨑康晃,https://nf3.sakura.ne.jp/./Central/DB/f/19_stat.htm,球場,東京ドーム,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0
横浜DeNA,山﨑康晃,https://nf3.sakura.ne.jp/./Central/DB/f/19_stat.htm,球場,バンテリンドーム,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0
横浜DeNA,山﨑康晃,https://nf3.sakura.ne.jp/./Central/DB/f/19_stat.htm,球場,マツダスタジアム,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0
横浜DeNA,山﨑康晃,https://nf3.sakura.ne.jp/./Central/DB/f/19_stat.htm,球場,神宮,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0
横浜DeNA,山﨑康晃,https://nf3.sakura.ne.jp/./Central/DB/f/19_stat.htm,球場,Ce その他,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0
横浜DeNA,山﨑康晃,https://nf3.sakura.ne.jp/./Central/DB/f/19_stat.htm,球場,みずほPayPay,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0
横浜DeNA,山﨑康晃,https://nf3.sakura.ne.jp/./Central/DB/f/19_stat.htm,球場,エスコンF,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0
横浜DeNA,山﨑康晃,https://nf3.sakura.ne.jp/./Central/DB/f/19_stat.htm,球場,京セラD大阪,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0
横浜DeNA,山﨑康晃,https://nf3.sakura.ne.jp/./Central/DB/f/19_stat.htm,球場,楽天モバイル,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0
