球団,選手名,URL,区分種別,区分名,打率,試合,打席,打数,得点,安打,2B,3B,本塁,塁打,打点,三振,四球,敬遠,死球,犠打,犠飛,盗塁,盗塁死,失策,出塁率,長打率,OPS
巨人,皆川岳飛,https://nf3.sakura.ne.jp/Central/G/f/39_stat.htm,球場,東京ドーム,.000,2,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.500,.000,.500
巨人,皆川岳飛,https://nf3.sakura.ne.jp/Central/G/f/39_stat.htm,球場,甲子園,.000,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,.000,.000,.000
巨人,皆川岳飛,https://nf3.sakura.ne.jp/Central/G/f/39_stat.htm,球場,横浜,.250,1,4,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,.250,.250,.500
巨人,皆川岳飛,https://nf3.sakura.ne.jp/Central/G/f/39_stat.htm,球場,バンテリンドーム,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,.000
巨人,皆川岳飛,https://nf3.sakura.ne.jp/Central/G/f/39_stat.htm,球場,マツダスタジアム,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,.000
巨人,皆川岳飛,https://nf3.sakura.ne.jp/Central/G/f/39_stat.htm,球場,神宮,.000,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,.000,.000,.000
巨人,皆川岳飛,https://nf3.sakura.ne.jp/Central/G/f/39_stat.htm,球場,Ce その他,.000,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000
巨人,皆川岳飛,https://nf3.sakura.ne.jp/Central/G/f/39_stat.htm,球場,みずほPayPay,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,.000
巨人,皆川岳飛,https://nf3.sakura.ne.jp/Central/G/f/39_stat.htm,球場,エスコンＦ,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,.000
巨人,皆川岳飛,https://nf3.sakura.ne.jp/Central/G/f/39_stat.htm,球場,京セラD大阪,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,.000
巨人,皆川岳飛,https://nf3.sakura.ne.jp/Central/G/f/39_stat.htm,球場,楽天モバイル,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,.000
巨人,皆川岳飛,https://nf3.sakura.ne.jp/Central/G/f/39_stat.htm,球場,ベルーナドーム,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,.000
巨人,皆川岳飛,https://nf3.sakura.ne.jp/Central/G/f/39_stat.htm,球場,ZOZOマリン,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,.000
巨人,皆川岳飛,https://nf3.sakura.ne.jp/Central/G/f/39_stat.htm,球場,Pa その他,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,.000
巨人,中山礼都,https://nf3.sakura.ne.jp/Central/G/f/40_stat.htm,対戦相手,阪神,.130,7,25,23,2,3,1,0,0,4,0,3,2,0,0,0,0,0,0,0,.200,.174,.374
巨人,中山礼都,https://nf3.sakura.ne.jp/Central/G/f/40_stat.htm,対戦相手,ＤｅＮＡ,.167,2,7,6,0,1,1,0,0,2,0,2,1,0,0,0,0,0,0,0,.286,.333,.619
巨人,中山礼都,https://nf3.sakura.ne.jp/Central/G/f/40_stat.htm,対戦相手,中日,.143,3,9,7,1,1,0,0,0,1,0,1,2,0,0,0,0,0,0,0,.333,.143,.476
巨人,中山礼都,https://nf3.sakura.ne.jp/Central/G/f/40_stat.htm,対戦相手,広島,.111,3,9,9,0,1,0,0,0,1,1,2,0,0,0,0,0,0,0,0,.111,.111,.222
巨人,中山礼都,https://nf3.sakura.ne.jp/Central/G/f/40_stat.htm,対戦相手,ヤクルト,.154,5,13,13,0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,.154,.154,.308
巨人,中山礼都,https://nf3.sakura.ne.jp/Central/G/f/40_stat.htm,対戦相手,ソフトバンク,.000,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,.000,.000,.000
巨人,中山礼都,https://nf3.sakura.ne.jp/Central/G/f/40_stat.htm,対戦相手,日本ハム,.000,2,4,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,.250,.000,.250
巨人,中山礼都,https://nf3.sakura.ne.jp/Central/G/f/40_stat.htm,対戦相手,オリックス,.000,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000
巨人,中山礼都,https://nf3.sakura.ne.jp/Central/G/f/40_stat.htm,対戦相手,楽天,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,.000
巨人,中山礼都,https://nf3.sakura.ne.jp/Central/G/f/40_stat.htm,対戦相手,西武,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,.000
巨人,中山礼都,https://nf3.sakura.ne.jp/Central/G/f/40_stat.htm,対戦相手,ロッテ,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,.000
巨人,中山礼都,https://nf3.sakura.ne.jp/Central/G/f/40_stat.htm,球場,東京ドーム,.100,12,32,30,0,3,1,0,0,4,0,6,2,0,0,0,0,0,0,0,.156,.133,.290
巨人,中山礼都,https://nf3.sakura.ne.jp/Central/G/f/40_stat.htm,球場,甲子園,.214,4,15,14,2,3,1,0,0,4,0,2,1,0,0,0,0,0,0,0,.267,.286,.552
巨人,中山礼都,https://nf3.sakura.ne.jp/Central/G/f/40_stat.htm,球場,横浜,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,.000
巨人,中山礼都,https://nf3.sakura.ne.jp/Central/G/f/40_stat.htm,球場,バンテリンドーム,.143,3,9,7,1,1,0,0,0,1,0,1,2,0,0,0,0,0,0,0,.333,.143,.476
巨人,中山礼都,https://nf3.sakura.ne.jp/Central/G/f/40_stat.htm,球場,マツダスタジアム,.333,1,3,3,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,.333,.333,.667
巨人,中山礼都,https://nf3.sakura.ne.jp/Central/G/f/40_stat.htm,球場,神宮,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,.000
巨人,中山礼都,https://nf3.sakura.ne.jp/Central/G/f/40_stat.htm,球場,Ce その他,.000,2,6,6,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,.000,.000,.000
巨人,中山礼都,https://nf3.sakura.ne.jp/Central/G/f/40_stat.htm,球場,みずほPayPay,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,.000
巨人,中山礼都,https://nf3.sakura.ne.jp/Central/G/f/40_stat.htm,球場,エスコンＦ,.000,2,4,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,.250,.000,.250
巨人,中山礼都,https://nf3.sakura.ne.jp/Central/G/f/40_stat.htm,球場,京セラD大阪,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,.000
巨人,中山礼都,https://nf3.sakura.ne.jp/Central/G/f/40_stat.htm,球場,楽天モバイル,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,.000
巨人,中山礼都,https://nf3.sakura.ne.jp/Central/G/f/40_stat.htm,球場,ベルーナドーム,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,.000
巨人,中山礼都,https://nf3.sakura.ne.jp/Central/G/f/40_stat.htm,球場,ZOZOマリン,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,.000
巨人,中山礼都,https://nf3.sakura.ne.jp/Central/G/f/40_stat.htm,球場,Pa その他,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,.000
巨人,佐々木俊輔,https://nf3.sakura.ne.jp/Central/G/f/44_stat.htm,対戦相手,阪神,.143,10,22,21,2,3,1,0,1,7,3,7,1,0,0,0,0,0,1,0,.182,.333,.515
巨人,佐々木俊輔,https://nf3.sakura.ne.jp/Central/G/f/44_stat.htm,対戦相手,ＤｅＮＡ,.333,8,29,27,4,9,3,0,0,12,0,6,1,0,0,1,0,1,0,0,.357,.444,.802
巨人,佐々木俊輔,https://nf3.sakura.ne.jp/Central/G/f/44_stat.htm,対戦相手,中日,.318,7,22,22,2,7,2,0,1,12,5,5,0,0,0,0,0,1,0,0,.318,.545,.864
巨人,佐々木俊輔,https://nf3.sakura.ne.jp/Central/G/f/44_stat.htm,対戦相手,広島,.167,6,19,18,3,3,2,0,1,8,2,8,1,0,0,0,0,0,0,0,.211,.444,.655
巨人,佐々木俊輔,https://nf3.sakura.ne.jp/Central/G/f/44_stat.htm,対戦相手,ヤクルト,.250,9,31,28,3,7,1,0,1,11,1,10,2,0,1,0,0,1,2,0,.323,.393,.715
巨人,佐々木俊輔,https://nf3.sakura.ne.jp/Central/G/f/44_stat.htm,対戦相手,ソフトバンク,.333,3,8,6,1,2,1,0,0,3,1,2,1,1,0,1,0,0,1,0,.429,.500,.929
巨人,佐々木俊輔,https://nf3.sakura.ne.jp/Central/G/f/44_stat.htm,対戦相手,日本ハム,.125,3,8,8,0,1,1,0,0,2,0,3,0,0,0,0,0,0,0,0,.125,.250,.375
巨人,佐々木俊輔,https://nf3.sakura.ne.jp/Central/G/f/44_stat.htm,対戦相手,オリックス,.500,2,4,4,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,.500,.500,1.000
巨人,佐々木俊輔,https://nf3.sakura.ne.jp/Central/G/f/44_stat.htm,対戦相手,楽天,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,.000
巨人,佐々木俊輔,https://nf3.sakura.ne.jp/Central/G/f/44_stat.htm,対戦相手,西武,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,.000
巨人,佐々木俊輔,https://nf3.sakura.ne.jp/Central/G/f/44_stat.htm,対戦相手,ロッテ,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,.000
巨人,佐々木俊輔,https://nf3.sakura.ne.jp/Central/G/f/44_stat.htm,球場,東京ドーム,.250,22,59,56,5,14,4,0,0,18,1,15,1,1,0,2,0,2,1,0,.263,.321,.585
巨人,佐々木俊輔,https://nf3.sakura.ne.jp/Central/G/f/44_stat.htm,球場,甲子園,.222,4,10,9,2,2,0,0,1,5,3,5,1,0,0,0,0,0,1,0,.300,.556,.856
巨人,佐々木俊輔,https://nf3.sakura.ne.jp/Central/G/f/44_stat.htm,球場,横浜,.111,3,10,9,2,1,1,0,0,2,0,3,1,0,0,0,0,0,0,0,.200,.222,.422
巨人,佐々木俊輔,https://nf3.sakura.ne.jp/Central/G/f/44_stat.htm,球場,バンテリンドーム,.250,5,16,16,2,4,2,0,1,9,4,4,0,0,0,0,0,0,0,0,.250,.563,.813
巨人,佐々木俊輔,https://nf3.sakura.ne.jp/Central/G/f/44_stat.htm,球場,マツダスタジアム,.250,2,4,4,1,1,1,0,0,2,0,1,0,0,0,0,0,0,0,0,.250,.500,.750
巨人,佐々木俊輔,https://nf3.sakura.ne.jp/Central/G/f/44_stat.htm,球場,神宮,.385,4,16,13,2,5,1,0,1,9,1,4,2,0,1,0,0,0,1,0,.500,.692,1.192
巨人,佐々木俊輔,https://nf3.sakura.ne.jp/Central/G/f/44_stat.htm,球場,Ce その他,.316,5,20,19,2,6,1,0,1,10,3,6,1,0,0,0,0,1,1,0,.350,.526,.876
巨人,佐々木俊輔,https://nf3.sakura.ne.jp/Central/G/f/44_stat.htm,球場,みずほPayPay,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,.000
巨人,佐々木俊輔,https://nf3.sakura.ne.jp/Central/G/f/44_stat.htm,球場,エスコンＦ,.125,3,8,8,0,1,1,0,0,2,0,3,0,0,0,0,0,0,0,0,.125,.250,.375
巨人,佐々木俊輔,https://nf3.sakura.ne.jp/Central/G/f/44_stat.htm,球場,京セラD大阪,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,.000
巨人,佐々木俊輔,https://nf3.sakura.ne.jp/Central/G/f/44_stat.htm,球場,楽天モバイル,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,.000
巨人,佐々木俊輔,https://nf3.sakura.ne.jp/Central/G/f/44_stat.htm,球場,ベルーナドーム,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,.000
巨人,佐々木俊輔,https://nf3.sakura.ne.jp/Central/G/f/44_stat.htm,球場,ZOZOマリン,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,.000
巨人,佐々木俊輔,https://nf3.sakura.ne.jp/Central/G/f/44_stat.htm,球場,Pa その他,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,.000
巨人,ティマ,https://nf3.sakura.ne.jp/Central/G/f/50_stat.htm,対戦相手,阪神,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,.000
巨人,ティマ,https://nf3.sakura.ne.jp/Central/G/f/50_stat.htm,対戦相手,ＤｅＮＡ,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,.000
巨人,ティマ,https://nf3.sakura.ne.jp/Central/G/f/50_stat.htm,対戦相手,中日,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,.000
巨人,ティマ,https://nf3.sakura.ne.jp/Central/G/f/50_stat.htm,対戦相手,広島,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,.000
巨人,ティマ,https://nf3.sakura.ne.jp/Central/G/f/50_stat.htm,対戦相手,ヤクルト,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,.000
巨人,ティマ,https://nf3.sakura.ne.jp/Central/G/f/50_stat.htm,対戦相手,ソフトバンク,.000,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000
巨人,ティマ,https://nf3.sakura.ne.jp/Central/G/f/50_stat.htm,対戦相手,日本ハム,.000,2,7,7,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,.000,.000,.000
巨人,ティマ,https://nf3.sakura.ne.jp/Central/G/f/50_stat.htm,対戦相手,オリックス,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,.000
巨人,ティマ,https://nf3.sakura.ne.jp/Central/G/f/50_stat.htm,対戦相手,楽天,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,.000
巨人,ティマ,https://nf3.sakura.ne.jp/Central/G/f/50_stat.htm,対戦相手,西武,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,.000
巨人,ティマ,https://nf3.sakura.ne.jp/Central/G/f/50_stat.htm,対戦相手,ロッテ,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,.000
巨人,ティマ,https://nf3.sakura.ne.jp/Central/G/f/50_stat.htm,球場,東京ドーム,.000,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000
巨人,ティマ,https://nf3.sakura.ne.jp/Central/G/f/50_stat.htm,球場,甲子園,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,.000
巨人,ティマ,https://nf3.sakura.ne.jp/Central/G/f/50_stat.htm,球場,横浜,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,.000
巨人,ティマ,https://nf3.sakura.ne.jp/Central/G/f/50_stat.htm,球場,バンテリンドーム,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,.000
巨人,ティマ,https://nf3.sakura.ne.jp/Central/G/f/50_stat.htm,球場,マツダスタジアム,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,.000
巨人,ティマ,https://nf3.sakura.ne.jp/Central/G/f/50_stat.htm,球場,神宮,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,.000
巨人,ティマ,https://nf3.sakura.ne.jp/Central/G/f/50_stat.htm,球場,Ce その他,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,.000
巨人,ティマ,https://nf3.sakura.ne.jp/Central/G/f/50_stat.htm,球場,みずほPayPay,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,.000
巨人,ティマ,https://nf3.sakura.ne.jp/Central/G/f/50_stat.htm,球場,エスコンＦ,.000,2,7,7,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,.000,.000,.000
巨人,ティマ,https://nf3.sakura.ne.jp/Central/G/f/50_stat.htm,球場,京セラD大阪,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,.000
巨人,ティマ,https://nf3.sakura.ne.jp/Central/G/f/50_stat.htm,球場,楽天モバイル,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,.000
巨人,ティマ,https://nf3.sakura.ne.jp/Central/G/f/50_stat.htm,球場,ベルーナドーム,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,.000
巨人,ティマ,https://nf3.sakura.ne.jp/Central/G/f/50_stat.htm,球場,ZOZOマリン,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,.000
巨人,ティマ,https://nf3.sakura.ne.jp/Central/G/f/50_stat.htm,球場,Pa その他,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,.000
巨人,浅野翔吾,https://nf3.sakura.ne.jp/Central/G/f/51_stat.htm,対戦相手,阪神,.143,2,7,7,0,1,1,0,0,2,0,1,0,0,0,0,0,0,0,0,.143,.286,.429
巨人,浅野翔吾,https://nf3.sakura.ne.jp/Central/G/f/51_stat.htm,対戦相手,ＤｅＮＡ,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,.000
巨人,浅野翔吾,https://nf3.sakura.ne.jp/Central/G/f/51_stat.htm,対戦相手,中日,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,.000
巨人,浅野翔吾,https://nf3.sakura.ne.jp/Central/G/f/51_stat.htm,対戦相手,広島,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,.000
巨人,浅野翔吾,https://nf3.sakura.ne.jp/Central/G/f/51_stat.htm,対戦相手,ヤクルト,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,.000
巨人,浅野翔吾,https://nf3.sakura.ne.jp/Central/G/f/51_stat.htm,対戦相手,ソフトバンク,.000,1,3,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,.000,.000,.000
巨人,浅野翔吾,https://nf3.sakura.ne.jp/Central/G/f/51_stat.htm,対戦相手,日本ハム,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,.000
巨人,浅野翔吾,https://nf3.sakura.ne.jp/Central/G/f/51_stat.htm,対戦相手,オリックス,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,.000
巨人,浅野翔吾,https://nf3.sakura.ne.jp/Central/G/f/51_stat.htm,対戦相手,楽天,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,.000
巨人,浅野翔吾,https://nf3.sakura.ne.jp/Central/G/f/51_stat.htm,対戦相手,西武,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,.000
巨人,浅野翔吾,https://nf3.sakura.ne.jp/Central/G/f/51_stat.htm,対戦相手,ロッテ,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,.000
巨人,浅野翔吾,https://nf3.sakura.ne.jp/Central/G/f/51_stat.htm,球場,東京ドーム,.100,3,10,10,0,1,1,0,0,2,0,2,0,0,0,0,0,0,0,0,.100,.200,.300
巨人,浅野翔吾,https://nf3.sakura.ne.jp/Central/G/f/51_stat.htm,球場,甲子園,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,.000
巨人,浅野翔吾,https://nf3.sakura.ne.jp/Central/G/f/51_stat.htm,球場,横浜,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,.000
巨人,浅野翔吾,https://nf3.sakura.ne.jp/Central/G/f/51_stat.htm,球場,バンテリンドーム,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,.000
巨人,浅野翔吾,https://nf3.sakura.ne.jp/Central/G/f/51_stat.htm,球場,マツダスタジアム,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,.000
巨人,浅野翔吾,https://nf3.sakura.ne.jp/Central/G/f/51_stat.htm,球場,神宮,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,.000
巨人,浅野翔吾,https://nf3.sakura.ne.jp/Central/G/f/51_stat.htm,球場,Ce その他,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,.000
巨人,浅野翔吾,https://nf3.sakura.ne.jp/Central/G/f/51_stat.htm,球場,みずほPayPay,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,.000
巨人,浅野翔吾,https://nf3.sakura.ne.jp/Central/G/f/51_stat.htm,球場,エスコンＦ,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,.000
巨人,浅野翔吾,https://nf3.sakura.ne.jp/Central/G/f/51_stat.htm,球場,京セラD大阪,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,.000
巨人,浅野翔吾,https://nf3.sakura.ne.jp/Central/G/f/51_stat.htm,球場,楽天モバイル,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,.000
巨人,浅野翔吾,https://nf3.sakura.ne.jp/Central/G/f/51_stat.htm,球場,ベルーナドーム,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,.000
巨人,浅野翔吾,https://nf3.sakura.ne.jp/Central/G/f/51_stat.htm,球場,ZOZOマリン,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,.000
巨人,浅野翔吾,https://nf3.sakura.ne.jp/Central/G/f/51_stat.htm,球場,Pa その他,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,.000
巨人,若林楽人,https://nf3.sakura.ne.jp/Central/G/f/59_stat.htm,対戦相手,阪神,.000,6,7,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,.000,.000,.000
巨人,若林楽人,https://nf3.sakura.ne.jp/Central/G/f/59_stat.htm,対戦相手,ＤｅＮＡ,.250,3,4,4,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,.250,.250,.500
巨人,若林楽人,https://nf3.sakura.ne.jp/Central/G/f/59_stat.htm,対戦相手,中日,.250,5,5,4,0,1,0,0,0,1,0,3,1,0,0,0,0,0,0,0,.400,.250,.650
巨人,若林楽人,https://nf3.sakura.ne.jp/Central/G/f/59_stat.htm,対戦相手,広島,.000,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000
巨人,若林楽人,https://nf3.sakura.ne.jp/Central/G/f/59_stat.htm,対戦相手,ヤクルト,.273,4,11,11,0,3,1,0,0,4,0,2,0,0,0,0,0,0,0,0,.273,.364,.636
巨人,若林楽人,https://nf3.sakura.ne.jp/Central/G/f/59_stat.htm,対戦相手,ソフトバンク,.000,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,.000,.000,.000
巨人,若林楽人,https://nf3.sakura.ne.jp/Central/G/f/59_stat.htm,対戦相手,日本ハム,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,.000
巨人,若林楽人,https://nf3.sakura.ne.jp/Central/G/f/59_stat.htm,対戦相手,オリックス,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,.000
巨人,若林楽人,https://nf3.sakura.ne.jp/Central/G/f/59_stat.htm,対戦相手,楽天,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,.000
巨人,若林楽人,https://nf3.sakura.ne.jp/Central/G/f/59_stat.htm,対戦相手,西武,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,.000
巨人,若林楽人,https://nf3.sakura.ne.jp/Central/G/f/59_stat.htm,対戦相手,ロッテ,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,.000
巨人,若林楽人,https://nf3.sakura.ne.jp/Central/G/f/59_stat.htm,球場,東京ドーム,.176,11,17,17,0,3,0,0,0,3,0,2,0,0,0,0,0,0,0,0,.176,.176,.353
巨人,若林楽人,https://nf3.sakura.ne.jp/Central/G/f/59_stat.htm,球場,甲子園,.000,2,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,.000,.000,.000
巨人,若林楽人,https://nf3.sakura.ne.jp/Central/G/f/59_stat.htm,球場,横浜,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,.000
巨人,若林楽人,https://nf3.sakura.ne.jp/Central/G/f/59_stat.htm,球場,バンテリンドーム,.250,5,5,4,0,1,0,0,0,1,0,3,1,0,0,0,0,0,0,0,.400,.250,.650
巨人,若林楽人,https://nf3.sakura.ne.jp/Central/G/f/59_stat.htm,球場,マツダスタジアム,.000,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000
巨人,若林楽人,https://nf3.sakura.ne.jp/Central/G/f/59_stat.htm,球場,神宮,.250,1,4,4,0,1,1,0,0,2,0,2,0,0,0,0,0,0,0,0,.250,.500,.750
巨人,若林楽人,https://nf3.sakura.ne.jp/Central/G/f/59_stat.htm,球場,Ce その他,,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,.000
巨人,若林楽人,https://nf3.sakura.ne.jp/Central/G/f/59_stat.htm,球場,みずほPayPay,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,.000
巨人,若林楽人,https://nf3.sakura.ne.jp/Central/G/f/59_stat.htm,球場,エスコンＦ,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,.000
巨人,若林楽人,https://nf3.sakura.ne.jp/Central/G/f/59_stat.htm,球場,京セラD大阪,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,.000
巨人,若林楽人,https://nf3.sakura.ne.jp/Central/G/f/59_stat.htm,球場,楽天モバイル,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,.000
巨人,若林楽人,https://nf3.sakura.ne.jp/Central/G/f/59_stat.htm,球場,ベルーナドーム,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,.000
巨人,若林楽人,https://nf3.sakura.ne.jp/Central/G/f/59_stat.htm,球場,ZOZOマリン,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,.000
巨人,若林楽人,https://nf3.sakura.ne.jp/Central/G/f/59_stat.htm,球場,Pa その他,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,.000
巨人,増田陸,https://nf3.sakura.ne.jp/Central/G/f/61_stat.htm,対戦相手,阪神,.160,8,26,25,0,4,2,0,0,6,1,11,0,0,1,0,0,0,0,0,.192,.240,.432
